num_tokens,latency,prediction,type,question
539,1.6816728115081787,2,2,What is the relationship between 'Icebreaker Women's Sprite Racerback Tank Top, Metro, X-Small' and 'Democracy Women's Cardigan Sweater with Pyramid Stud'?
541,0.7726655006408691,2,2,What is the relationship between 'Scott Hawaii Makaha Black Flipflop - The Original Slippah!' and 'Sanuk Women's Yoga Twist Flip Flop,Brown,7 M US'?
533,0.6474361419677734,2,2,What is the relationship between 'Pour La Victoire Women's Dayton Ankle Boot' and 'Easy Spirit Women's Leavy Slip-On Loafer'?
553,0.9025061130523682,2,2,What is the relationship between 'Pawhut 32&quot; 8 Panel Heavy Duty Pet Dog Portable Exercise Playpen' and 'Haley's Hints Green Edition: 1000 Great Tips to Save Time, Money, and the Planet!'?
539,0.8221254348754883,2,2,What is the relationship between 'The Interpreter's Dictionary of the Bible: An Illustrated Encyclopedia (4 Volumes)' and 'REB New Testament Compact Green Flexibind RE21N'?
545,1.1075189113616943,2,2,What is the relationship between 'All Sport Blue Raz Ice Powder Drink Mix (Pack of 8 Pouches)' and 'Starbucks Coffee Bold Roast, Ground, Caffe Verona, 12 oz'?
545,0.8252980709075928,2,2,What is the relationship between 'Cordoba C7 SP Acoustic Nylon String Classical Guitar' and 'STAX SRM-007TA SRM-007TII DRIVER UNIT HEADPHONE AMP [Japan Import]'?
539,0.6607456207275391,2,2,What is the relationship between 'Apple iPod 4 GB mini M9434LL/A (Green)  (Discontinued by Manufacturer)' and 'The A-Team - Season Four'?
652,0.7058312892913818,2,2,What is the relationship between 'Dell Latitude E5400 E5500 Battery, Part Number 0X064D, T749D, KM760, KM769, 312-0762, KM760, KM769' and '14.40V (Compatible with 14.80V),3000mAh,Ni-MH,Hi-quality Replacement Power Tools Battery for RYOBI CTH1442, CTH1442K2, FL1400 / HP, R Series, Compatible Part Numbers: 1314702, 1400144, 1400655, 1400656, 1400671, 4400011, 130224010, 130224011, 130281002'?
540,0.6844227313995361,2,2,What is the relationship between 'Dorman 740-805 Front Driver Side Replacement Power Window Regulator for Volkswagen Passat' and 'Basic Single Tap Jockey Box Kit - No Cooler'?
557,0.7735574245452881,2,2,What is the relationship between 'Firemist Orange QUALITY ACRYLIC ENAMEL Car Auto Paint' and 'Bessey SG-8WP SuperGrip 8-Inch Jaw Capacity 2-1/2-Inch Throat Depth Gripping Plier'?
525,1.319718837738037,2,2,What is the relationship between 'Adesso Twist Floor Lamp, Dark Walnut' and 'Jandorf Lamp Socket'?
547,0.7272570133209229,2,2,What is the relationship between 'Star Wars Original Trilogy Collection #32 Lando Calrissian Skiff Guard Disguise Action Figure' and 'Tech Tools Desktop Madness Series Stop Hand Bookends (HS-8003)'?
541,1.1339218616485596,2,2,What is the relationship between 'Hanna Kay Mattress Protector Waterproof Breathable and Hypoallergenic Twin Size' and 'KENNEDY 297 7 Drawer Roller Cabinet Brown'?
559,1.1529572010040283,2,2,What is the relationship between 'Titan XT330 Reconditioned Airless Paint Sprayer, 3000 psi Maximum Pressure, 0.33 GPM Flow Rate' and 'Werner T372 300-Pound Duty Rating Aluminum Twin Stepladder, 2-Foot'?
527,1.3324286937713623,2,2,What is the relationship between 'Creative Zen Vision 30 GB Multimedia Player (White)' and 'MP3 For Dummies'?
532,0.619403600692749,2,2,What is the relationship between 'Sony 64GB XQD S-Series Memory Card (QD-S64/T)' and 'Class on Demand'?
546,0.6644392013549805,2,2,What is the relationship between 'Managing Business Ethics:; Straight Talk About How To Do It Right [PB,2006]' and 'Instant Case Studies: How to Design, Adapt, and Use Case Studies in Training'?
565,1.3411569595336914,2,2,What is the relationship between '30 pack - 7x11 Oval Reactive Splatter Targets - GlowShot - Multi Color - See Your Hits Instantly - Gun, Rifle &amp; Airsoft Targets (75 Pack)' and 'CybrTrayd SMARTPHONE CHOCOLATE CANDY MOLD'?
544,0.746021032333374,2,2,What is the relationship between 'Ciao Sicily: Recipes from the PBS Series Cucina Sicilia (Ciao Series)' and 'Breadtime Stories: A Cookbook for Bakers and Browsers'?
550,1.159512996673584,2,2,What is the relationship between 'JBlue Jewelry Men's Stainless Steel Pendant Necklace Agate Black Silver Pencil Classic-with 23 inch Chain (with Gift Bag)' and 'LEGO&reg; LGS Pirate Plank 3848'?
543,1.1004626750946045,2,2,What is the relationship between 'Sucking the Marrow Out of Life : The John Maclean Story' and 'Many Were Held by the Sea: The Tragic Sinking of HMS Otranto'?
536,1.6042571067810059,3,3,Have the items of the brands 'Ranger' and 'Heat Press Nation' ever both been also bought with some other items, and if so, what are those items?
540,0.6493740081787109,3,3,Have the items of the brands 'BabyComfyNose' and 'FridaBaby' ever both been also bought with some other items, and if so, what are those items?
536,0.7656722068786621,3,3,Have the items of the brands 'Smead' and 'MEL' ever both been also bought with some other items, and if so, what are those items?
537,0.6382870674133301,3,3,Have the items of the brands 'The Young Scientists Club' and 'CTAG' ever both been also bought with some other items, and if so, what are those items?
537,0.6040291786193848,3,3,Have the items of the brands 'Northwestern Bell' and 'Flipper Remote' ever both been also bought with some other items, and if so, what are those items?
545,0.8880813121795654,3,3,Have the items of the brands 'The Pencil Grip' and 'Dr. Bloom&#39;s Chewable Jewels' ever both been also bought with some other items, and if so, what are those items?
536,0.8149635791778564,3,3,Have the items of the brands 'Style' and 'Three Dots Red' ever both been also bought with some other items, and if so, what are those items?
536,0.8027701377868652,3,3,Have the items of the brands 'NZXT Technologies' and 'Razer' ever both been also bought with some other items, and if so, what are those items?
539,0.8553848266601562,3,3,Have the items of the brands 'Field Sport Inc' and 'kickassdecals.com' ever both been also bought with some other items, and if so, what are those items?
536,0.6876473426818848,3,3,Have the items of the brands 'Amico' and 'Kawell' ever both been also bought with some other items, and if so, what are those items?
536,0.7054378986358643,3,3,Have the items of the brands 'Ortho' and 'Worry Free' ever both been also bought with some other items, and if so, what are those items?
537,1.7522706985473633,3,3,Have the items of the brands 'Twelve South' and 'G-Technology' ever both been also bought with some other items, and if so, what are those items?
535,0.811697244644165,3,3,Have the items of the brands 'Fun Express' and 'Time Timer' ever both been also bought with some other items, and if so, what are those items?
534,0.631051778793335,3,3,Have the items of the brands 'Disney' and 'Creative Kids' ever both been also bought with some other items, and if so, what are those items?
535,0.6437013149261475,3,3,Have the items of the brands 'Kreg' and 'Component Hardware' ever both been also bought with some other items, and if so, what are those items?
542,0.6166706085205078,3,3,Have the items of the brands 'Beanie Babies' and 'Ty Beanie Baby - Gecko - Gecko' ever both been also bought with some other items, and if so, what are those items?
537,0.5614516735076904,3,3,Have the items of the brands 'GroVia' and 'PBnJ Baby' ever both been also bought with some other items, and if so, what are those items?
536,0.7237601280212402,3,3,Have the items of the brands 'Unknown' and 'Tab Diet Cola' ever both been also bought with some other items, and if so, what are those items?
537,0.7466592788696289,3,3,Have the items of the brands 'Mutual Harvest Marketing' and 'Titan Controls' ever both been also bought with some other items, and if so, what are those items?
538,0.6147019863128662,3,3,Have the items of the brands '3M' and '3M HEALTHCARE' ever both been also bought with some other items, and if so, what are those items?
540,0.7165100574493408,3,3,Have the items of the brands 'NoseFrida' and 'FridaBaby' ever both been bought after viewing some other items, and if so, what are those items?
536,0.7266974449157715,3,3,Have the items of the brands 'RCA' and 'Flipper Remote' ever both been bought after viewing some other items, and if so, what are those items?
536,0.540475606918335,3,3,Have the items of the brands 'Cooler Master' and 'Razer' ever both been bought after viewing some other items, and if so, what are those items?
537,0.7414500713348389,3,3,Have the items of the brands 'Astra Depot' and 'Kawell' ever both been bought after viewing some other items, and if so, what are those items?
535,1.2988786697387695,3,3,Have the items of the brands 'Apple' and 'G-Technology' ever both been bought after viewing some other items, and if so, what are those items?
538,0.8208396434783936,3,3,Have the items of the brands 'Ulubulu' and 'PBnJ Baby' ever both been bought after viewing some other items, and if so, what are those items?
536,0.7683544158935547,3,3,Have the items of the brands 'Hydrofarm' and 'Titan Controls' ever both been bought after viewing some other items, and if so, what are those items?
538,0.8267195224761963,3,3,Have the items of the brands 'eForCity' and 'DigitalsOnDemand' ever both been bought after viewing some other items, and if so, what are those items?
539,0.7791290283203125,3,3,Have the items of the brands 'Lord &amp; Hodge' and 'Pro Tools' ever both been bought after viewing some other items, and if so, what are those items?
537,0.8320493698120117,3,3,Have the items of the brands 'Cmple' and 'Citi Electronics' ever both been bought after viewing some other items, and if so, what are those items?
537,0.7994520664215088,3,3,Have the items of the brands 'Generic' and 'Neewer&reg;' ever both been bought after viewing some other items, and if so, what are those items?
537,0.9244749546051025,3,3,Have the items of the brands 'AblePlanet' and 'Able Planet' ever both been bought after viewing some other items, and if so, what are those items?
535,0.8087668418884277,3,3,Have the items of the brands 'Monkey Hook' and 'Super Hook' ever both been bought after viewing some other items, and if so, what are those items?
539,0.8064332008361816,3,3,Have the items of the brands 'Sojitek' and 'Furinno' ever both been bought after viewing some other items, and if so, what are those items?
536,0.7811775207519531,3,3,Have the items of the brands 'Eiko' and 'Divine Lighting' ever both been bought after viewing some other items, and if so, what are those items?
538,0.7546451091766357,3,3,Have the items of the brands 'Pura Kiki' and 'organicKidz' ever both been bought after viewing some other items, and if so, what are those items?
538,0.588862419128418,3,3,Have the items of the brands 'The First Years' and 'Nurtria' ever both been bought after viewing some other items, and if so, what are those items?
536,0.6506493091583252,3,3,Have the items of the brands 'Simran' and 'LiteFuze' ever both been bought after viewing some other items, and if so, what are those items?
535,0.654961109161377,3,3,Have the items of the brands 'Garmin' and 'CCity' ever both been bought after viewing some other items, and if so, what are those items?
542,1.6326603889465332,3,3,Have the items of the brands 'Silly Billyz' and 'Mum 2 Mum Wonder Bib' ever both been bought after viewing some other items, and if so, what are those items?
535,0.7787289619445801,3,3,Have the items of the brands 'Ranger' and 'Heat Press Nation' ever been viewed together with some other items, and if so, what are those items?
538,0.9066252708435059,3,3,Have the items of the brands 'Fisher-Price' and 'FridaBaby' ever been viewed together with some other items, and if so, what are those items?
535,0.6908142566680908,3,3,Have the items of the brands 'Tracer' and 'Solartech' ever been viewed together with some other items, and if so, what are those items?
535,0.7040266990661621,3,3,Have the items of the brands 'Phinex' and 'MEL' ever been viewed together with some other items, and if so, what are those items?
534,1.1304864883422852,3,3,Have the items of the brands 'Sony' and 'Flipper Remote' ever been viewed together with some other items, and if so, what are those items?
544,0.5930235385894775,3,3,Have the items of the brands 'Chewbeads' and 'Dr. Bloom&#39;s Chewable Jewels' ever been viewed together with some other items, and if so, what are those items?
535,0.8774633407592773,3,3,Have the items of the brands 'Alienware' and 'Razer' ever been viewed together with some other items, and if so, what are those items?
534,0.7526967525482178,3,3,Have the items of the brands 'Brother' and 'Animal Designs' ever been viewed together with some other items, and if so, what are those items?
535,0.7191228866577148,3,3,Have the items of the brands 'WinCraft' and 'Falcontwins' ever been viewed together with some other items, and if so, what are those items?
538,0.8288967609405518,3,3,Have the items of the brands 'dcows.com' and 'kickassdecals.com' ever been viewed together with some other items, and if so, what are those items?
537,0.6665792465209961,3,3,Have the items of the brands 'GLI Pool Products' and 'Sun Dome Inc.' ever been viewed together with some other items, and if so, what are those items?
536,0.6154766082763672,3,3,Have the items of the brands 'Rigid Industries' and 'Kawell' ever been viewed together with some other items, and if so, what are those items?
536,0.5973613262176514,3,3,Have the items of the brands 'Intex' and 'Final Filtration' ever been viewed together with some other items, and if so, what are those items?
535,0.8703186511993408,3,3,Have the items of the brands 'Liquid Fence' and 'Worry Free' ever been viewed together with some other items, and if so, what are those items?
536,0.6047005653381348,3,3,Have the items of the brands 'BELKIN' and 'G-Technology' ever been viewed together with some other items, and if so, what are those items?
535,0.684830904006958,3,3,Have the items of the brands 'Niagara Conservation' and 'Time Timer' ever been viewed together with some other items, and if so, what are those items?
535,0.6921508312225342,3,3,Have the items of the brands 'Bendon Publishing' and 'Creative Kids' ever been viewed together with some other items, and if so, what are those items?
537,0.6681745052337646,3,3,Have the items of the brands 'Twinlab' and 'IDS BetaNOX' ever been viewed together with some other items, and if so, what are those items?
537,0.7254781723022461,3,3,Have the items of the brands 'Cytosport' and 'Mega Pro' ever been viewed together with some other items, and if so, what are those items?
534,0.9139096736907959,3,3,Have the items of the brands 'Ikea' and 'Component Hardware' ever been viewed together with some other items, and if so, what are those items?
539,0.6263010501861572,3,3,Have the items of the brands 'NoseFrida' and 'FridaBaby' ever been bought together with some other items, and if so, what are those items?
537,0.78481125831604,3,3,Have the items of the brands 'Axpertec Inc' and 'Razer' ever been bought together with some other items, and if so, what are those items?
535,0.8591659069061279,3,3,Have the items of the brands 'Daystar' and 'Kawell' ever been bought together with some other items, and if so, what are those items?
536,0.5782394409179688,3,3,Have the items of the brands 'LaCie' and 'G-Technology' ever been bought together with some other items, and if so, what are those items?
536,0.6730060577392578,3,3,Have the items of the brands 'Skip Hop' and 'PBnJ Baby' ever been bought together with some other items, and if so, what are those items?
535,0.6236100196838379,3,3,Have the items of the brands 'AutoPilot' and 'Titan Controls' ever been bought together with some other items, and if so, what are those items?
537,0.7021205425262451,3,3,Have the items of the brands 'Quilted Northern' and 'Coffee Bean Direct' ever been bought together with some other items, and if so, what are those items?
538,0.6159532070159912,3,3,Have the items of the brands 'Forum Novelties' and 'Blue Ridge Product Solutions' ever been bought together with some other items, and if so, what are those items?
537,0.68076491355896,3,3,Have the items of the brands 'WeGlow International' and 'Flashing Panda' ever been bought together with some other items, and if so, what are those items?
537,0.8769388198852539,3,3,Have the items of the brands 'Kershaw' and 'DAJO Adventure Gear' ever been bought together with some other items, and if so, what are those items?
538,0.7278883457183838,3,3,Have the items of the brands 'GREEN SPROUTS' and 'Ringley' ever been bought together with some other items, and if so, what are those items?
535,1.1654078960418701,3,3,Have the items of the brands 'BlackBerry' and 'BlackeBerry' ever been bought together with some other items, and if so, what are those items?
539,0.9869205951690674,3,3,Have the items of the brands 'Rachael Ray' and 'Cook&#39;s Corner' ever been bought together with some other items, and if so, what are those items?
537,0.725304365158081,3,3,Have the items of the brands 'Pond&#39;s' and 'POND' ever been bought together with some other items, and if so, what are those items?
543,0.8884720802307129,3,3,Have the items of the brands 'Dettol' and 'Reckitt Benckiser(India) Limited' ever been bought together with some other items, and if so, what are those items?
534,0.6101617813110352,3,3,Have the items of the brands 'Sebastian' and 'Designer Warehouse' ever been bought together with some other items, and if so, what are those items?
536,0.5988481044769287,3,3,Have the items of the brands 'Star Wars' and 'Lucasfilm Ltd' ever been bought together with some other items, and if so, what are those items?
537,0.5751237869262695,3,3,Have the items of the brands 'HJC Helmets' and 'HJC Accessories' ever been bought together with some other items, and if so, what are those items?
536,0.718637228012085,3,3,Have the items of the brands 'Swim Time' and 'Splash Net Express' ever been bought together with some other items, and if so, what are those items?
535,1.31687593460083,3,3,Have the items of the brands 'Big Mouth Toys' and 'BMT' ever been bought together with some other items, and if so, what are those items?
